customer_id,total_spend,total_orders,first_order_date,last_order_date,avg_items_per_order,unique_products_count_x,snapshot_date,recency_days,frequency_orders,monetary,tenure_days,median_interorder_days,R_score,F_score,M_score,RFM_Score,avg_sentiment_score,reviews_count,no_reviews_flag,unique_products_count_y,avg_order_value,log_monetary,orders_last_30d,orders_last_90d,is_inactive_90d,spend_per_item,is_vip_flag,kmeans_cluster
03a81070a9a6e3bc2c4209e564764204,195.0,1,2017-08-29 21:59:28,2017-08-29 21:59:28,1.0,1,2018-10-18 17:30:18,414,1,195.0,0,,1,1,4,114,0.0,1,False,1,195.0,5.278114659230518,0,0,True,195.0,False,0
03a94d235a422b784953fdbad346162e,86.15,1,2017-06-03 23:20:59,2017-06-03 23:20:59,1.0,1,2018-10-18 17:30:18,501,1,86.15,0,,1,1,2,112,0.0,1,False,1,86.15,4.46763077196603,0,0,True,86.15,False,1
03a9f8974cc93e00d318122ca6382bb2,83.3,1,2018-04-05 00:32:18,2018-04-05 00:32:18,1.0,1,2018-10-18 17:30:18,196,1,83.3,0,,3,1,2,312,0.0,1,False,1,83.3,4.4343818650078095,0,0,True,83.3,False,1
03ab2881558f2bf456eb10e4de32f380,147.86,1,2018-05-20 11:16:33,2018-05-20 11:16:33,1.0,1,2018-10-18 17:30:18,151,1,147.86,0,,4,1,3,413,0.0,1,False,1,147.86,5.003006266931765,0,0,True,147.86,False,0
03ae9ed4f94758b2d7b66356b797add4,190.33,1,2017-05-25 18:50:08,2017-05-25 18:50:08,1.0,1,2018-10-18 17:30:18,510,1,190.33,0,,1,1,4,114,0.0,1,False,1,190.33,5.253999685896911,0,0,True,190.33,False,0
03b1280fd15563f3814e6b0812638ca1,85.6,1,2017-09-22 15:21:10,2017-09-22 15:21:10,1.0,1,2018-10-18 17:30:18,391,1,85.6,0,,2,1,2,212,0.0,1,False,1,85.6,4.461299815568389,0,0,True,85.6,False,1
03b188ca8a8eb2ac83073a9063a1f1af,88.08,1,2017-11-13 11:56:56,2017-11-13 11:56:56,1.0,1,2018-10-18 17:30:18,339,1,88.08,0,,2,1,2,212,0.0,1,False,1,88.08,4.489534842389167,0,0,True,88.08,False,1
03b243d7ac6a467982044dd9dddb4d68,583.15,1,2018-07-15 22:09:53,2018-07-15 22:09:53,1.0,1,2018-10-18 17:30:18,94,1,583.15,0,,4,1,4,414,0.0,1,False,1,583.15,6.370157799163158,0,0,True,583.15,True,0
03b244a1b54133315bbb99ed870d07c3,259.82,1,2018-01-01 23:22:57,2018-01-01 23:22:57,2.0,2,2018-10-18 17:30:18,289,1,259.82,0,,2,1,4,214,0.0,1,False,2,259.82,5.563830514228756,0,0,True,129.91,False,0
03b3813a78be4cf5205e70977ad78d29,82.59,1,2017-12-04 18:26:12,2017-12-04 18:26:12,1.0,1,2018-10-18 17:30:18,317,1,82.59,0,,2,1,2,212,0.0,1,False,1,82.59,4.4259238957110645,0,0,True,82.59,False,1
03b400e08714b00279dfdc1356f6f03f,123.53,1,2018-04-23 21:49:49,2018-04-23 21:49:49,1.0,1,2018-10-18 17:30:18,177,1,123.53,0,,3,1,3,313,0.0,1,False,1,123.53,4.824546650733057,0,0,True,123.53,False,1
03b436ea506015a721669b80835907c6,137.47,1,2017-11-19 19:59:00,2017-11-19 19:59:00,2.0,1,2018-10-18 17:30:18,332,1,137.47,0,,2,1,3,213,0.0,1,False,1,137.47,4.930653695666623,0,0,True,68.735,False,0
03b4899033e1fd024b660308eefe79f3,214.46,1,2017-03-20 18:48:12,2017-03-20 18:48:12,1.0,1,2018-10-18 17:30:18,576,1,214.46,0,,1,1,4,114,0.0,1,False,1,214.46,5.372775277466046,0,0,True,214.46,False,0
03b55ad524882ea886665ce748ad0c0f,35.44,1,2018-03-19 21:12:06,2018-03-19 21:12:06,1.0,1,2018-10-18 17:30:18,212,1,35.44,0,,3,1,1,311,0.0,1,False,1,35.44,3.5956670723917576,0,0,True,35.44,False,1
03b59966dd366b58382e349fbaaa6231,68.62,1,2017-07-31 23:33:34,2017-07-31 23:33:34,1.0,1,2018-10-18 17:30:18,443,1,68.62,0,,1,1,2,112,-0.4184,1,False,1,68.62,4.243051882383293,0,0,True,68.62,False,1
03b5e23eae0971b9eb46cd97cff21a60,126.48,1,2017-10-29 21:59:17,2017-10-29 21:59:17,1.0,1,2018-10-18 17:30:18,353,1,126.48,0,,2,1,3,213,0.0,1,False,1,126.48,4.847959489549136,0,0,True,126.48,False,1
03b5e9c6d19a9bcc8015ec2660ae1936,207.46,1,2018-06-25 16:39:59,2018-06-25 16:39:59,1.0,1,2018-10-18 17:30:18,115,1,207.46,0,,4,1,4,414,0.0,1,False,1,207.46,5.339747176311176,0,0,True,207.46,False,0
03b5f0e2f1c1973f3320bb65f511d2cb,143.75,1,2018-06-08 11:23:13,2018-06-08 11:23:13,1.0,1,2018-10-18 17:30:18,132,1,143.75,0,,4,1,3,413,0.0,1,False,1,143.75,4.975008116453105,0,0,True,143.75,False,1
03b753419e88796de2c7127ff13dce58,74.59,1,2017-01-18 17:42:22,2017-01-18 17:42:22,1.0,1,2018-10-18 17:30:18,637,1,74.59,0,,1,1,2,112,0.5574,1,False,1,74.59,4.325323999304086,0,0,True,74.59,False,1
03b75b4bb4d5f3145ec04664ddd53183,62.78,1,2017-12-17 18:25:58,2017-12-17 18:25:58,1.0,1,2018-10-18 17:30:18,304,1,62.78,0,,2,1,2,212,0.0,1,False,1,62.78,4.155439661581911,0,0,True,62.78,False,1
03b7f61816a176b8938c4bcc7c9720e0,103.37,1,2017-05-18 20:43:41,2017-05-18 20:43:41,1.0,1,2018-10-18 17:30:18,517,1,103.37,0,,1,1,2,112,0.0,1,False,1,103.37,4.647942277831961,0,0,True,103.37,False,1
03b971e3d286d50f6136487edf61782a,155.14,1,2017-07-24 20:37:52,2017-07-24 20:37:52,2.0,1,2018-10-18 17:30:18,450,1,155.14,0,,1,1,3,113,0.0,1,False,1,155.14,5.050753040692145,0,0,True,77.57,False,0
03bbe0ce5c28e05f22917607db798818,27.04,1,2017-03-03 14:21:58,2017-03-03 14:21:58,1.0,1,2018-10-18 17:30:18,594,1,27.04,0,,1,1,1,111,0.0,1,False,1,27.04,3.333632062166389,0,0,True,27.04,False,1
03bc4c1c174bdbd205c9e537437d3c02,123.09,1,2017-03-30 08:37:18,2017-03-30 08:37:18,1.0,1,2018-10-18 17:30:18,567,1,123.09,0,,1,1,3,113,0.0,1,False,1,123.09,4.821007108786528,0,0,True,123.09,False,0
03bc9df96986cacc93d21bdb8914f83a,110.33,1,2018-03-07 23:05:01,2018-03-07 23:05:01,1.0,1,2018-10-18 17:30:18,224,1,110.33,0,,3,1,3,313,0.0,1,False,1,110.33,4.712498763740616,0,0,True,110.33,False,1
03bcdec411d2d7119b11fd9e21299419,36.11,1,2018-01-11 01:14:14,2018-01-11 01:14:14,1.0,1,2018-10-18 17:30:18,280,1,36.11,0,,2,1,1,211,0.0,1,False,1,36.11,3.613886475072506,0,0,True,36.11,False,1
03be246c6a30b0be83a6de87cc6afdf3,55.37,1,2018-07-30 11:55:51,2018-07-30 11:55:51,1.0,1,2018-10-18 17:30:18,80,1,55.37,0,,4,1,1,411,0.0,1,False,1,55.37,4.031937102093484,0,1,False,55.37,False,1
03bf8050d93c13d75b4e5f2bcb6f41f9,162.91,1,2018-07-03 20:40:10,2018-07-03 20:40:10,1.0,1,2018-10-18 17:30:18,106,1,162.91,0,,4,1,3,413,0.0,1,False,1,162.91,5.099317496701269,0,0,True,162.91,False,0
03bf979ff2db68ab067fe4fa11fede09,80.56,1,2017-03-21 17:34:37,2017-03-21 17:34:37,1.0,1,2018-10-18 17:30:18,575,1,80.56,0,,1,1,2,112,0.0,1,False,1,80.56,4.401338945706255,0,0,True,80.56,False,1
03c0cfb7f6859ea591f6969c8e9d0109,138.81,1,2018-05-11 00:34:12,2018-05-11 00:34:12,1.0,1,2018-10-18 17:30:18,160,1,138.81,0,,4,1,3,413,0.0,1,False,1,138.81,4.940284357999733,0,0,True,138.81,False,1
03c19066495ef91f92b31005d5c4cccc,173.68,1,2017-11-30 06:57:07,2017-11-30 06:57:07,1.0,0,2018-10-18 17:30:18,322,1,173.68,0,,2,1,3,213,0.0,1,False,0,173.68,5.16295572861736,0,0,True,173.68,False,0
03c1a904f35ad2f91e103b348cf53c3a,178.06,1,2017-12-10 20:42:05,2017-12-10 20:42:05,1.0,1,2018-10-18 17:30:18,311,1,178.06,0,,2,1,4,214,0.0,2,False,1,178.06,5.18772094520601,0,0,True,178.06,False,0
03c2071df0b83e7d7281d0ae9871d4e5,58.71,1,2017-07-21 13:25:48,2017-07-21 13:25:48,1.0,1,2018-10-18 17:30:18,454,1,58.71,0,,1,1,1,111,0.0,1,False,1,58.71,4.089499510558901,0,0,True,58.71,False,1
03c23ab69d584dbbed60003db778135d,86.83,1,2017-11-24 21:33:07,2017-11-24 21:33:07,1.0,1,2018-10-18 17:30:18,327,1,86.83,0,,2,1,2,212,0.0,1,False,1,86.83,4.475403127929026,0,0,True,86.83,False,1
03c25401073fe088ba2c01a4db9e9857,66.74,1,2018-01-09 20:42:51,2018-01-09 20:42:51,1.0,1,2018-10-18 17:30:18,281,1,66.74,0,,2,1,2,212,0.0,1,False,1,66.74,4.215676847389625,0,0,True,66.74,False,1
03c25bbbfdb9e7dfad55da96cfb76fb6,111.69,1,2018-03-10 13:42:35,2018-03-10 13:42:35,1.0,1,2018-10-18 17:30:18,222,1,111.69,0,,3,1,3,313,0.0,1,False,1,111.69,4.724640685964258,0,0,True,111.69,False,1
03c27921f605f0385f319ba1bbee389b,123.04,1,2017-11-24 22:21:21,2017-11-24 22:21:21,1.0,1,2018-10-18 17:30:18,327,1,123.04,0,,2,1,3,213,0.0,1,False,1,123.04,4.820604094232248,0,0,True,123.04,False,1
03c3fccf8214a32cb024281191b454c0,57.05,1,2018-05-01 11:57:05,2018-05-01 11:57:05,1.0,1,2018-10-18 17:30:18,170,1,57.05,0,,3,1,1,311,0.0,1,False,1,57.05,4.061304708143901,0,0,True,57.05,False,1
03c42b210f1e9fe31f69458ffb08eb2a,162.04,1,2018-03-31 10:12:37,2018-03-31 10:12:37,1.0,1,2018-10-18 17:30:18,201,1,162.04,0,,3,1,3,313,0.636,1,False,1,162.04,5.093995569474415,0,0,True,162.04,False,0
03c472348f11407bc8dfc408e502d099,70.38,1,2018-03-08 18:28:58,2018-03-08 18:28:58,1.0,1,2018-10-18 17:30:18,223,1,70.38,0,,3,1,2,312,0.0,1,False,1,70.38,4.268017718062014,0,0,True,70.38,False,1
03c546b7602c2844a20de363905be285,94.3,1,2017-09-02 09:17:19,2017-09-02 09:17:19,1.0,1,2018-10-18 17:30:18,411,1,94.3,0,,1,1,2,112,0.0,1,False,1,94.3,4.557029810660157,0,0,True,94.3,False,1
03c55d79b75dda6cb2a2f1568708a446,114.45,1,2017-06-27 22:14:25,2017-06-27 22:14:25,1.0,1,2018-10-18 17:30:18,477,1,114.45,0,,1,1,3,113,0.0,1,False,1,114.45,4.748837535800504,0,0,True,114.45,False,1
03c75f8dfffde486ab30360f6e689a4f,277.86,1,2018-08-15 17:49:43,2018-08-15 17:49:43,2.0,2,2018-10-18 17:30:18,63,1,277.86,0,,4,1,4,414,-0.296,1,False,2,277.86,5.630709863766875,0,1,False,138.93,False,0
03c7ba581235c5cf6a6bf7d1c538d422,101.96,1,2017-05-22 08:50:07,2017-05-22 08:50:07,1.0,1,2018-10-18 17:30:18,514,1,101.96,0,,1,1,2,112,0.0,1,False,1,101.96,4.634340563287871,0,0,True,101.96,False,1
03c8a5c09464a476c67708e0ef65078d,171.01,1,2017-12-04 11:02:18,2017-12-04 11:02:18,1.0,1,2018-10-18 17:30:18,318,1,171.01,0,,2,1,3,213,0.0,1,False,1,171.01,5.1475526146583,0,0,True,171.01,False,0
03ca680e03197e7cce0c7d62a8c30667,139.52,1,2017-12-21 15:16:13,2017-12-21 15:16:13,1.0,1,2018-10-18 17:30:18,301,1,139.52,0,,2,1,3,213,0.0,1,False,1,139.52,4.945349827397626,0,0,True,139.52,False,0
03caaa2424ad1eac4fa728131f432da7,86.88,1,2018-05-01 12:25:50,2018-05-01 12:25:50,1.0,1,2018-10-18 17:30:18,170,1,86.88,0,,3,1,2,312,0.0,1,False,1,86.88,4.47597224751641,0,0,True,86.88,False,1
03cb35ed4ea247307302f9f4ea94ac87,182.73,1,2017-06-06 20:42:47,2017-06-06 20:42:47,1.0,1,2018-10-18 17:30:18,498,1,182.73,0,,1,1,4,114,0.0,1,False,1,182.73,5.213467288631644,0,0,True,182.73,False,0
03cc0d8c8f25cd1e7134599ffadc585c,69.43,1,2018-07-18 16:06:19,2018-07-18 16:06:19,1.0,1,2018-10-18 17:30:18,92,1,69.43,0,,4,1,2,412,0.0,1,False,1,69.43,4.254619308757319,0,0,True,69.43,False,1
03cc560a190bd173cdb410ea38c6620b,63.86,1,2017-03-20 22:39:58,2017-03-20 22:39:58,2.0,1,2018-10-18 17:30:18,576,1,63.86,0,,1,1,2,112,0.0,1,False,1,63.86,4.172231100879172,0,0,True,31.93,False,1
03ccf5d27b3a5a3afbffd525ac12fdf9,59.72,1,2017-05-16 17:26:46,2017-05-16 17:26:46,1.0,1,2018-10-18 17:30:18,520,1,59.72,0,,1,1,1,111,0.0,1,False,1,59.72,4.106273133087375,0,0,True,59.72,False,1
03ccf99bb960bd4a7a588e4ab472990d,48.95,1,2017-03-18 12:16:58,2017-03-18 12:16:58,1.0,1,2018-10-18 17:30:18,579,1,48.95,0,,1,1,1,111,0.0,1,False,1,48.95,3.9110225050945626,0,0,True,48.95,False,1
03cd1b42e5ca372a1a7ac4d5b927b888,103.63,1,2018-08-17 14:24:16,2018-08-17 14:24:16,1.0,1,2018-10-18 17:30:18,62,1,103.63,0,,4,1,2,412,0.0,1,False,1,103.63,4.650430317392956,0,1,False,103.63,False,1
03cd655937e266ad3f683fa24a217dcb,65.78,1,2018-01-02 13:15:21,2018-01-02 13:15:21,1.0,1,2018-10-18 17:30:18,289,1,65.78,0,,2,1,2,212,0.0,1,False,1,65.78,4.201403634515509,0,0,True,65.78,False,1
03cd896233134f9feda7bd1c0eddc7be,140.08,1,2017-12-04 18:15:26,2017-12-04 18:15:26,1.0,1,2018-10-18 17:30:18,317,1,140.08,0,,2,1,3,213,0.0,1,False,1,140.08,4.949327105367852,0,0,True,140.08,False,0
03cdd9e78baf4d26f27d09cc8a29e774,174.24,1,2018-04-26 10:17:31,2018-04-26 10:17:31,1.0,1,2018-10-18 17:30:18,175,1,174.24,0,,3,1,3,313,0.0,1,False,1,174.24,5.166156462945698,0,0,True,174.24,False,0
03ce4fbe5fd3c67bfa9c7b6f87dea760,149.23,1,2018-03-18 19:08:55,2018-03-18 19:08:55,1.0,1,2018-10-18 17:30:18,213,1,149.23,0,,3,1,3,313,-0.296,1,False,1,149.23,5.0121674530743325,0,0,True,149.23,False,0
03ce599d2de7554119405035652e592c,101.13,1,2018-05-29 09:41:15,2018-05-29 09:41:15,1.0,1,2018-10-18 17:30:18,142,1,101.13,0,,4,1,2,412,0.0,1,False,1,101.13,4.626246511590008,0,0,True,101.13,False,1
03d01c3308507d5d861af0d89b65beee,42.36,1,2018-06-11 15:01:51,2018-06-11 15:01:51,1.0,1,2018-10-18 17:30:18,129,1,42.36,0,,4,1,1,411,0.0,1,False,1,42.36,3.769537357131391,0,0,True,42.36,False,1
03d03aea0d866191e5f60d0fca091f4e,92.64,1,2018-05-07 13:02:03,2018-05-07 13:02:03,2.0,1,2018-10-18 17:30:18,164,1,92.64,0,,4,1,2,412,0.0,1,False,1,92.64,4.53945764262271,0,0,True,46.32,False,0
03d0ec2d85870812d23393eda7a45e8c,84.13000000000001,1,2017-11-23 11:48:49,2017-11-23 11:48:49,1.0,1,2018-10-18 17:30:18,329,1,84.13000000000001,0,,2,1,2,212,0.0,1,False,1,84.13000000000001,4.444179499895966,0,0,True,84.13000000000001,False,1
03d1b22e6c0b53ff1ddc79c33ec96a27,92.25,1,2017-06-01 18:50:33,2017-06-01 18:50:33,1.0,1,2018-10-18 17:30:18,503,1,92.25,0,,1,1,2,112,0.0,1,False,1,92.25,4.535284058523925,0,0,True,92.25,False,1
03d3a988c4d392b88975238160a947f0,77.57,1,2017-08-02 22:53:35,2017-08-02 22:53:35,1.0,1,2018-10-18 17:30:18,441,1,77.57,0,,1,1,2,112,0.0,1,False,1,77.57,4.36398994718773,0,0,True,77.57,False,1
03d4f8c8cd112d8756d88741497d1f8c,148.5,1,2018-04-02 11:56:48,2018-04-02 11:56:48,1.0,1,2018-10-18 17:30:18,199,1,148.5,0,,3,1,3,313,0.0,1,False,1,148.5,5.0072963928307415,0,0,True,148.5,False,0
03d5f6b6cca6439920d309c658fbb5df,672.4,1,2018-04-25 18:19:14,2018-04-25 18:19:14,1.0,1,2018-10-18 17:30:18,175,1,672.4,0,,3,1,4,314,0.0,1,False,1,672.4,6.512339506726974,0,0,True,672.4,True,0
03d64d0d6b6524a94c827bce49413a4a,84.14,1,2018-05-01 21:25:26,2018-05-01 21:25:26,1.0,1,2018-10-18 17:30:18,169,1,84.14,0,,3,1,2,312,0.0,1,False,1,84.14,4.444296960400006,0,0,True,84.14,False,1
03d68326e3785e49748a00805e89e61c,45.09,1,2018-01-18 00:25:51,2018-01-18 00:25:51,1.0,1,2018-10-18 17:30:18,273,1,45.09,0,,2,1,1,211,0.0,1,False,1,45.09,3.830596006732417,0,0,True,45.09,False,1
03d804d4d3e76cbac2fdec148e8d2742,144.29,1,2017-09-23 17:59:17,2017-09-23 17:59:17,1.0,1,2018-10-18 17:30:18,389,1,144.29,0,,2,1,3,213,0.0,1,False,1,144.29,4.978731745083247,0,0,True,144.29,False,0
03d88c22a063771d871d7ad4fc182cc8,135.15,1,2018-07-09 22:59:16,2018-07-09 22:59:16,1.0,1,2018-10-18 17:30:18,100,1,135.15,0,,4,1,3,413,-0.1027,1,False,1,135.15,4.913757219119769,0,0,True,135.15,False,1
03d8d8b0f58a42941ae8dd9ef3988eed,139.17,1,2017-12-01 16:46:04,2017-12-01 16:46:04,1.0,1,2018-10-18 17:30:18,321,1,139.17,0,,2,1,3,213,0.0,1,False,1,139.17,4.942855971674966,0,0,True,139.17,False,0
03d9a01006461e5674fb618206c83526,127.82,1,2018-04-30 20:36:38,2018-04-30 20:36:38,1.0,1,2018-10-18 17:30:18,170,1,127.82,0,,3,1,3,313,0.0,1,False,1,127.82,4.858416081118745,0,0,True,127.82,False,1
03db7508ff10612b60f9198e0b33cfda,77.57,1,2017-10-21 14:31:35,2017-10-21 14:31:35,1.0,1,2018-10-18 17:30:18,362,1,77.57,0,,2,1,2,212,0.0,1,False,1,77.57,4.36398994718773,0,0,True,77.57,False,1
03dc0682e10e026f51cc524d590fc5e2,367.2,1,2017-08-07 03:57:41,2017-08-07 03:57:41,1.0,1,2018-10-18 17:30:18,437,1,367.2,0,,1,1,4,114,0.0,1,False,1,367.2,5.908626268798978,0,0,True,367.2,True,0
03dcea146dfc2ccacbc079ee9a669db5,99.43,1,2018-03-09 16:41:08,2018-03-09 16:41:08,1.0,1,2018-10-18 17:30:18,223,1,99.43,0,,3,1,2,312,0.0,1,False,1,99.43,4.609460967405248,0,0,True,99.43,False,1
03dd76182616355a18dccf1cdff44387,152.82,1,2018-01-26 15:23:41,2018-01-26 15:23:41,1.0,1,2018-10-18 17:30:18,265,1,152.82,0,,3,1,3,313,-0.7065,1,False,1,152.82,5.035783087628908,0,0,True,152.82,False,0
03dd937b72927cac2c5915a1b41fe012,97.51,1,2017-09-11 09:06:15,2017-09-11 09:06:15,1.0,1,2018-10-18 17:30:18,402,1,97.51,0,,1,1,2,112,0.0,1,False,1,97.51,4.590158065867588,0,0,True,97.51,False,1
03de10b74e57b7aa7c13361497c5c51a,123.47,1,2018-02-11 17:27:31,2018-02-11 17:27:31,1.0,1,2018-10-18 17:30:18,249,1,123.47,0,,3,1,3,313,0.0,1,False,1,123.47,4.824064723012886,0,0,True,123.47,False,1
03dfdec9ed6605bb41453c46fac2f2b1,176.34,1,2018-08-07 13:32:25,2018-08-07 13:32:25,1.0,1,2018-10-18 17:30:18,72,1,176.34,0,,4,1,3,413,0.0,1,False,1,176.34,5.178068793951861,0,1,False,176.34,False,0
03dffa43f4eb19d5bb46183e6be9c03f,102.09,1,2018-04-09 13:24:06,2018-04-09 13:24:06,1.0,1,2018-10-18 17:30:18,192,1,102.09,0,,3,1,2,312,0.0,1,False,1,102.09,4.635602393108293,0,0,True,102.09,False,1
03e0ca8ff692a46af071866422dded4c,34.28,1,2017-12-01 10:47:44,2017-12-01 10:47:44,1.0,1,2018-10-18 17:30:18,321,1,34.28,0,,2,1,1,211,0.0,1,False,1,34.28,3.5633162311385904,0,0,True,34.28,False,1
03e17eb5a208cef3b62b88f7956495b6,608.88,1,2017-09-17 19:30:23,2017-09-17 19:30:23,1.0,1,2018-10-18 17:30:18,395,1,608.88,0,,2,1,4,214,0.0,1,False,1,608.88,6.413262216503706,0,0,True,608.88,True,0
03e1bb403bc199280f2d3338138c1e4a,293.7,1,2017-12-27 23:46:46,2017-12-27 23:46:46,1.0,1,2018-10-18 17:30:18,294,1,293.7,0,,2,1,4,214,0.0,1,False,1,293.7,5.685957889743649,0,0,True,293.7,False,0
03e2f2d2972f8618a721fa8447457c29,125.04,1,2017-08-26 18:02:17,2017-08-26 18:02:17,1.0,1,2018-10-18 17:30:18,417,1,125.04,0,,1,1,3,113,0.0,1,False,1,125.04,4.836599316889074,0,0,True,125.04,False,1
03e309adaa7741b79f72be256ae1c3c8,41.47,1,2017-08-31 12:52:45,2017-08-31 12:52:45,1.0,1,2018-10-18 17:30:18,413,1,41.47,0,,1,1,1,111,0.0,1,False,1,41.47,3.74879794432518,0,0,True,41.47,False,1
03e3a430d50d6e1123627d133c65d5c4,188.05,1,2018-04-07 12:10:27,2018-04-07 12:10:27,5.0,2,2018-10-18 17:30:18,194,1,188.05,0,,3,1,4,314,0.0,1,False,2,188.05,5.242011530336942,0,0,True,37.61,False,0
03e454af33e93cda33e1b22175ab8361,108.46,1,2018-03-27 18:22:21,2018-03-27 18:22:21,2.0,2,2018-10-18 17:30:18,204,1,108.46,0,,3,1,3,313,0.0,1,False,2,108.46,4.695559185715772,0,0,True,54.23,False,0
03e4aa263433c6741b5d22e28272c520,42.5,1,2018-08-15 08:48:29,2018-08-15 08:48:29,1.0,1,2018-10-18 17:30:18,64,1,42.5,0,,4,1,1,411,0.0,1,False,1,42.5,3.7727609380946383,0,1,False,42.5,False,1
03e5e57dd377a3da84cec48a7bbfba2a,170.01,1,2018-04-27 03:45:31,2018-04-27 03:45:31,2.0,2,2018-10-18 17:30:18,174,1,170.01,0,,3,1,3,313,0.0,1,False,2,170.01,5.141722034324962,0,0,True,85.005,False,0
03e6182153ba8bbdff8a0236ee161c8f,35.0,1,2017-10-23 09:54:52,2017-10-23 09:54:52,1.0,1,2018-10-18 17:30:18,360,1,35.0,0,,2,1,1,211,0.0,1,False,1,35.0,3.58351893845611,0,0,True,35.0,False,1
03e653ee8e56b8ec6d97a5f5aa002be5,106.5,1,2018-04-15 18:27:31,2018-04-15 18:27:31,1.0,1,2018-10-18 17:30:18,185,1,106.5,0,,3,1,3,313,0.0,1,False,1,106.5,4.677490847567718,0,0,True,106.5,False,1
03e7a78ad85e305f9989298d3396f7ca,79.23,1,2018-07-28 10:06:09,2018-07-28 10:06:09,1.0,1,2018-10-18 17:30:18,82,1,79.23,0,,4,1,2,412,0.0,1,False,1,79.23,4.3848975097655645,0,1,False,79.23,False,1
03e82ff4feec050581d548f628bb4490,56.4,1,2018-02-02 08:15:32,2018-02-02 08:15:32,1.0,1,2018-10-18 17:30:18,258,1,56.4,0,,3,1,1,311,0.0,1,False,1,56.4,4.050044303325521,0,0,True,56.4,False,1
03e8f438c63d7e3eb8cf2e830e42793d,278.24,1,2018-01-02 21:36:48,2018-01-02 21:36:48,2.0,2,2018-10-18 17:30:18,288,1,278.24,0,,2,1,4,214,0.0,1,False,2,278.24,5.632071627102201,0,0,True,139.12,False,0
03ea960cf43b1d1e8ea7343f503e8fd1,105.28,1,2017-07-10 14:55:44,2017-07-10 14:55:44,1.0,1,2018-10-18 17:30:18,465,1,105.28,0,,1,1,2,112,0.0,1,False,1,105.28,4.666077120891613,0,0,True,105.28,False,1
03eaeeab9883ef63043d7f0e0325a370,66.69,1,2017-08-06 14:18:45,2017-08-06 14:18:45,1.0,1,2018-10-18 17:30:18,438,1,66.69,0,,1,1,2,112,0.0,1,False,1,66.69,4.214938458520516,0,0,True,66.69,False,1
03ebf79c58f0c3be1cc8895f1829ca79,162.7,1,2017-09-08 12:00:21,2017-09-08 12:00:21,1.0,1,2018-10-18 17:30:18,405,1,162.7,0,,1,1,3,113,0.0,1,False,1,162.7,5.098035484377089,0,0,True,162.7,False,0
03ec2e284072ed26c76280702832ed56,67.46,1,2018-06-13 11:14:12,2018-06-13 11:14:12,2.0,1,2018-10-18 17:30:18,127,1,67.46,0,,4,1,2,412,0.0,1,False,1,67.46,4.226249633102039,0,0,True,33.73,False,1
03ec3a55ecf6a4aa939d5c9cb0e8d3d1,28.88,1,2018-04-12 15:59:56,2018-04-12 15:59:56,1.0,1,2018-10-18 17:30:18,189,1,28.88,0,,3,1,1,311,-0.296,1,False,1,28.88,3.3971893602646164,0,0,True,28.88,False,1
03ed7b1b35f2e55b0f4d0b9e4e07b0c3,149.69,1,2017-05-14 17:19:43,2017-05-14 17:19:43,1.0,1,2018-10-18 17:30:18,522,1,149.69,0,,1,1,3,113,0.0,1,False,1,149.69,5.015224746430063,0,0,True,149.69,False,0
03ee2343040a3871cb2cf313cc795c72,105.37,1,2017-10-10 10:05:26,2017-10-10 10:05:26,1.0,1,2018-10-18 17:30:18,373,1,105.37,0,,2,1,3,213,0.0,1,False,1,105.37,4.666923582263574,0,0,True,105.37,False,1
03f0e10539f9f25c2614e50a42464f36,440.71,1,2017-08-30 21:47:24,2017-08-30 21:47:24,1.0,1,2018-10-18 17:30:18,413,1,440.71,0,,1,1,4,114,0.0,1,False,1,440.71,6.090653558146974,0,0,True,440.71,True,0
03f21d23b93b0baba743e57d5ad14604,42.5,1,2018-06-24 21:35:02,2018-06-24 21:35:02,1.0,1,2018-10-18 17:30:18,115,1,42.5,0,,4,1,1,411,0.0,1,False,1,42.5,3.7727609380946383,0,0,True,42.5,False,1
03f2849096ae58cf4ef032d9a4bd72a0,70.15,1,2018-03-09 21:00:56,2018-03-09 21:00:56,1.0,1,2018-10-18 17:30:18,222,1,70.15,0,,3,1,2,312,0.0,1,False,1,70.15,4.264790324535862,0,0,True,70.15,False,1
03f2dda26a1b89b7cf91dcd8a41feb96,156.61,1,2018-03-04 23:41:08,2018-03-04 23:41:08,3.0,3,2018-10-18 17:30:18,227,1,156.61,0,,3,1,3,313,0.0,1,False,3,156.61,5.0601236271874495,0,0,True,52.20333333333334,False,0
03f2fce950d12e18b97760794a8d8994,114.37,1,2018-07-18 14:52:39,2018-07-18 14:52:39,1.0,1,2018-10-18 17:30:18,92,1,114.37,0,,4,1,3,413,0.0,1,False,1,114.37,4.748144354939198,0,0,True,114.37,False,1
03f7c28100418ce57927a01d62a6cdf3,118.46,1,2017-11-28 16:15:04,2017-11-28 16:15:04,1.0,1,2018-10-18 17:30:18,324,1,118.46,0,,2,1,3,213,0.0,1,False,1,118.46,4.78298158730416,0,0,True,118.46,False,1
03f7dd0df6ce673353bd6e9dd6e8ae2c,80.08,1,2017-03-28 09:36:16,2017-03-28 09:36:16,1.0,1,2018-10-18 17:30:18,569,1,80.08,0,,1,1,2,112,0.0,1,False,1,80.08,4.3954363215838,0,0,True,80.08,False,1
